0.000000000000000000e+00,5.246232151985168457e-01
1.000000000000000000e+00,9.736372828483581543e-01
2.000000000000000000e+00,4.580565392971038818e-01
3.000000000000000000e+00,4.561978578567504883e-01
4.000000000000000000e+00,4.560941457748413086e-01
5.000000000000000000e+00,4.559429585933685303e-01
6.000000000000000000e+00,4.554925262928009033e-01
7.000000000000000000e+00,4.528809189796447754e-01
8.000000000000000000e+00,1.644799947738647461e+00
9.000000000000000000e+00,4.522713422775268555e-01
1.000000000000000000e+01,4.507875144481658936e-01
1.100000000000000000e+01,4.478964209556579590e-01
1.200000000000000000e+01,4.454053342342376709e-01
1.300000000000000000e+01,4.421419501304626465e-01
1.400000000000000000e+01,4.324011802673339844e-01
1.500000000000000000e+01,4.297553598880767822e-01
1.600000000000000000e+01,4.290932118892669678e-01
1.700000000000000000e+01,4.244090914726257324e-01
1.800000000000000000e+01,4.155856966972351074e-01
1.900000000000000000e+01,4.055070281028747559e-01
2.000000000000000000e+01,3.928951025009155273e-01
2.100000000000000000e+01,3.913293480873107910e-01
2.200000000000000000e+01,3.796958625316619873e-01
2.300000000000000000e+01,3.703227043151855469e-01
2.400000000000000000e+01,3.668736219406127930e-01
2.500000000000000000e+01,3.593735098838806152e-01
2.600000000000000000e+01,3.364564180374145508e-01
2.700000000000000000e+01,3.382983505725860596e-01
2.800000000000000000e+01,3.199010193347930908e-01
2.900000000000000000e+01,3.047719299793243408e-01
3.000000000000000000e+01,2.960435748100280762e-01
3.100000000000000000e+01,2.821913957595825195e-01
3.200000000000000000e+01,2.805013656616210938e-01
3.300000000000000000e+01,2.720003426074981689e-01
3.400000000000000000e+01,2.605074644088745117e-01
3.500000000000000000e+01,2.460168451070785522e-01
3.600000000000000000e+01,2.388418912887573242e-01
3.700000000000000000e+01,2.371443361043930054e-01
3.800000000000000000e+01,2.254918217658996582e-01
3.900000000000000000e+01,2.208437025547027588e-01
4.000000000000000000e+01,2.138293683528900146e-01
4.100000000000000000e+01,2.060566693544387817e-01
4.200000000000000000e+01,1.968185752630233765e-01
4.300000000000000000e+01,1.897544413805007935e-01
4.400000000000000000e+01,1.827362179756164551e-01
4.500000000000000000e+01,1.752937734127044678e-01
4.600000000000000000e+01,1.715337932109832764e-01
4.700000000000000000e+01,1.687089353799819946e-01
4.800000000000000000e+01,1.649479418992996216e-01
4.900000000000000000e+01,1.620917618274688721e-01
5.000000000000000000e+01,1.600413769483566284e-01
5.100000000000000000e+01,1.581784635782241821e-01
5.200000000000000000e+01,1.532758474349975586e-01
5.300000000000000000e+01,1.509094685316085815e-01
5.400000000000000000e+01,1.479314416646957397e-01
5.500000000000000000e+01,1.457384228706359863e-01
5.600000000000000000e+01,1.433380097150802612e-01
5.700000000000000000e+01,1.375357359647750854e-01
5.800000000000000000e+01,1.333552896976470947e-01
5.900000000000000000e+01,1.316303461790084839e-01
6.000000000000000000e+01,1.349602043628692627e-01
