0.000000000000000000e+00,5.246232151985168457e-01
1.000000000000000000e+00,1.163203954696655273e+00
2.000000000000000000e+00,4.577573239803314209e-01
3.000000000000000000e+00,4.561958014965057373e-01
4.000000000000000000e+00,4.560855031013488770e-01
5.000000000000000000e+00,4.558597803115844727e-01
6.000000000000000000e+00,4.550611376762390137e-01
7.000000000000000000e+00,4.519851207733154297e-01
8.000000000000000000e+00,4.603258669376373291e-01
9.000000000000000000e+00,4.504588246345520020e-01
1.000000000000000000e+01,4.461079537868499756e-01
1.100000000000000000e+01,4.388309717178344727e-01
1.200000000000000000e+01,4.345869123935699463e-01
1.300000000000000000e+01,4.325479567050933838e-01
1.400000000000000000e+01,4.311571717262268066e-01
1.500000000000000000e+01,4.289036691188812256e-01
1.600000000000000000e+01,4.222347736358642578e-01
1.700000000000000000e+01,4.138038456439971924e-01
1.800000000000000000e+01,3.975952267646789551e-01
1.900000000000000000e+01,3.962348997592926025e-01
2.000000000000000000e+01,3.888386785984039307e-01
2.100000000000000000e+01,4.116854965686798096e-01
2.200000000000000000e+01,3.856548964977264404e-01
2.300000000000000000e+01,3.719216883182525635e-01
2.400000000000000000e+01,7.024169564247131348e-01
2.500000000000000000e+01,3.516576588153839111e-01
2.600000000000000000e+01,3.474710583686828613e-01
2.700000000000000000e+01,3.356145918369293213e-01
2.800000000000000000e+01,3.212145566940307617e-01
2.900000000000000000e+01,3.125319480895996094e-01
3.000000000000000000e+01,3.028500974178314209e-01
3.100000000000000000e+01,2.882232666015625000e-01
3.200000000000000000e+01,2.797009348869323730e-01
3.300000000000000000e+01,2.727466523647308350e-01
3.400000000000000000e+01,2.674063742160797119e-01
3.500000000000000000e+01,2.575075030326843262e-01
3.600000000000000000e+01,2.450036853551864624e-01
3.700000000000000000e+01,2.377115786075592041e-01
3.800000000000000000e+01,2.346573770046234131e-01
3.900000000000000000e+01,2.329207211732864380e-01
4.000000000000000000e+01,2.289893031120300293e-01
4.100000000000000000e+01,2.216470390558242798e-01
4.200000000000000000e+01,2.184732407331466675e-01
4.300000000000000000e+01,2.160898149013519287e-01
4.400000000000000000e+01,2.062124460935592651e-01
4.500000000000000000e+01,1.983918994665145874e-01
4.600000000000000000e+01,1.907944530248641968e-01
4.700000000000000000e+01,1.857645213603973389e-01
4.800000000000000000e+01,1.831789761781692505e-01
4.900000000000000000e+01,1.815052926540374756e-01
5.000000000000000000e+01,1.799120157957077026e-01
5.100000000000000000e+01,1.772660464048385620e-01
5.200000000000000000e+01,1.755491495132446289e-01
5.300000000000000000e+01,1.717375665903091431e-01
5.400000000000000000e+01,1.670376807451248169e-01
5.500000000000000000e+01,1.652757525444030762e-01
5.600000000000000000e+01,1.640150249004364014e-01
5.700000000000000000e+01,1.632887870073318481e-01
5.800000000000000000e+01,1.610863208770751953e-01
5.900000000000000000e+01,1.586719453334808350e-01
6.000000000000000000e+01,1.554150581359863281e-01
6.100000000000000000e+01,1.529278755187988281e-01
6.200000000000000000e+01,1.516779661178588867e-01
6.300000000000000000e+01,1.505726873874664307e-01
6.400000000000000000e+01,1.461119204759597778e-01
6.500000000000000000e+01,1.432477831840515137e-01
6.600000000000000000e+01,1.433966606855392456e-01
6.700000000000000000e+01,1.407748311758041382e-01
6.800000000000000000e+01,1.392132341861724854e-01
6.900000000000000000e+01,1.375143975019454956e-01
7.000000000000000000e+01,1.360827386379241943e-01
7.100000000000000000e+01,1.345096677541732788e-01
7.200000000000000000e+01,1.317515075206756592e-01
7.300000000000000000e+01,1.274782717227935791e-01
7.400000000000000000e+01,1.270662695169448853e-01
7.500000000000000000e+01,1.221356689929962158e-01
7.600000000000000000e+01,1.168100833892822266e-01
7.700000000000000000e+01,1.235982179641723633e-01
7.800000000000000000e+01,1.124257817864418030e-01
7.900000000000000000e+01,1.111057475209236145e-01
8.000000000000000000e+01,1.093703359365463257e-01
8.100000000000000000e+01,1.077236607670783997e-01
8.200000000000000000e+01,1.046785488724708557e-01
8.300000000000000000e+01,9.678170084953308105e-02
8.400000000000000000e+01,9.089461714029312134e-02
8.500000000000000000e+01,8.977633714675903320e-02
8.600000000000000000e+01,8.792062848806381226e-02
8.700000000000000000e+01,8.724218606948852539e-02
8.800000000000000000e+01,8.606743067502975464e-02
8.900000000000000000e+01,8.286036550998687744e-02
9.000000000000000000e+01,7.939123362302780151e-02
9.100000000000000000e+01,7.567745447158813477e-02
9.200000000000000000e+01,7.396220415830612183e-02
9.300000000000000000e+01,7.263303548097610474e-02
9.400000000000000000e+01,7.001330703496932983e-02
9.500000000000000000e+01,6.660428643226623535e-02
9.600000000000000000e+01,6.380285322666168213e-02
9.700000000000000000e+01,6.047393754124641418e-02
9.800000000000000000e+01,5.609638616442680359e-02
9.900000000000000000e+01,5.364180728793144226e-02
1.000000000000000000e+02,5.257207155227661133e-02
1.010000000000000000e+02,5.207960307598114014e-02
1.020000000000000000e+02,5.115938186645507812e-02
1.030000000000000000e+02,4.848426952958106995e-02
1.040000000000000000e+02,4.686929285526275635e-02
1.050000000000000000e+02,4.599762707948684692e-02
1.060000000000000000e+02,4.519795626401901245e-02
1.070000000000000000e+02,4.457025974988937378e-02
1.080000000000000000e+02,4.385968670248985291e-02
1.090000000000000000e+02,4.282233864068984985e-02
1.100000000000000000e+02,4.176955670118331909e-02
1.110000000000000000e+02,4.100767895579338074e-02
1.120000000000000000e+02,4.003794491291046143e-02
1.130000000000000000e+02,3.820593655109405518e-02
1.140000000000000000e+02,3.717159479856491089e-02
1.150000000000000000e+02,3.553080558776855469e-02
1.160000000000000000e+02,3.492511436343193054e-02
1.170000000000000000e+02,3.463043645024299622e-02
1.180000000000000000e+02,3.417626395821571350e-02
1.190000000000000000e+02,3.367307782173156738e-02
1.200000000000000000e+02,3.286062553524971008e-02
1.210000000000000000e+02,3.158634528517723083e-02
1.220000000000000000e+02,3.076234832406044006e-02
1.230000000000000000e+02,3.022114187479019165e-02
1.240000000000000000e+02,2.988744154572486877e-02
1.250000000000000000e+02,2.921238727867603302e-02
1.260000000000000000e+02,2.795292064547538757e-02
1.270000000000000000e+02,2.652234770357608795e-02
1.280000000000000000e+02,2.539317496120929718e-02
1.290000000000000000e+02,2.498055063188076019e-02
1.300000000000000000e+02,2.465019561350345612e-02
1.310000000000000000e+02,2.437948249280452728e-02
1.320000000000000000e+02,2.410589903593063354e-02
1.330000000000000000e+02,2.370672114193439484e-02
1.340000000000000000e+02,2.329125441610813141e-02
1.350000000000000000e+02,2.281802333891391754e-02
1.360000000000000000e+02,2.189825475215911865e-02
1.370000000000000000e+02,2.142743207514286041e-02
1.380000000000000000e+02,2.073812857270240784e-02
1.390000000000000000e+02,2.050678804516792297e-02
1.400000000000000000e+02,2.000432088971138000e-02
1.410000000000000000e+02,1.858280040323734283e-02
1.420000000000000000e+02,1.729043014347553253e-02
1.430000000000000000e+02,1.621189527213573456e-02
1.440000000000000000e+02,1.553704496473073959e-02
1.450000000000000000e+02,1.540330518037080765e-02
1.460000000000000000e+02,1.516253035515546799e-02
1.470000000000000000e+02,1.490443851798772812e-02
1.480000000000000000e+02,1.432911027222871780e-02
1.490000000000000000e+02,1.396700087934732437e-02
1.500000000000000000e+02,1.355101633816957474e-02
1.510000000000000000e+02,1.309132389724254608e-02
1.520000000000000000e+02,1.273150462657213211e-02
1.530000000000000000e+02,1.245323009788990021e-02
1.540000000000000000e+02,1.185819972306489944e-02
1.550000000000000000e+02,1.164143066853284836e-02
1.560000000000000000e+02,1.139075215905904770e-02
1.570000000000000000e+02,1.105750165879726410e-02
1.580000000000000000e+02,1.058599818497896194e-02
1.590000000000000000e+02,1.027549151331186295e-02
1.600000000000000000e+02,9.818655438721179962e-03
1.610000000000000000e+02,9.578665718436241150e-03
1.620000000000000000e+02,9.594138711690902710e-03
1.630000000000000000e+02,9.458035230636596680e-03
1.640000000000000000e+02,9.330414235591888428e-03
1.650000000000000000e+02,9.241514839231967926e-03
1.660000000000000000e+02,9.086097590625286102e-03
1.670000000000000000e+02,8.929166011512279510e-03
1.680000000000000000e+02,8.762435987591743469e-03
1.690000000000000000e+02,8.602778427302837372e-03
1.700000000000000000e+02,8.404896594583988190e-03
1.710000000000000000e+02,8.299550041556358337e-03
1.720000000000000000e+02,8.105319924652576447e-03
1.730000000000000000e+02,7.933410815894603729e-03
1.740000000000000000e+02,7.818183861672878265e-03
1.750000000000000000e+02,7.614238187670707703e-03
1.760000000000000000e+02,7.495620753616094589e-03
1.770000000000000000e+02,7.385428063571453094e-03
1.780000000000000000e+02,7.287676911801099777e-03
1.790000000000000000e+02,7.190429139882326126e-03
1.800000000000000000e+02,7.073638029396533966e-03
1.810000000000000000e+02,6.917032413184642792e-03
1.820000000000000000e+02,6.801565643399953842e-03
1.830000000000000000e+02,6.672457326203584671e-03
1.840000000000000000e+02,6.513405591249465942e-03
1.850000000000000000e+02,6.356745958328247070e-03
1.860000000000000000e+02,6.246611941605806351e-03
1.870000000000000000e+02,6.204880308359861374e-03
1.880000000000000000e+02,6.160147022455930710e-03
1.890000000000000000e+02,6.101734004914760590e-03
1.900000000000000000e+02,6.091241259127855301e-03
1.910000000000000000e+02,6.041944026947021484e-03
1.920000000000000000e+02,5.958694498986005783e-03
1.930000000000000000e+02,5.861090961843729019e-03
